0.14563,52.20615,"Cambridge - Beehive Centre, Coldhams Lane, Cambridge >441223531600"
-1.9666,50.75152,"Canford Heath - Culliford Crescent, Canford Heath, Poole, Dorset >441202605700"
-2.03591,52.68279,"Cannock - Avon Road, Cannock, Staffs >441543501300"
1.09694,51.29052,"Canterbury - Sturry Road, Canterbury >441227479719"
-1.96,52.48701,"Cape Hill - Off Windmill Lane, Smethwick, Cape Hill, West Midlands, Birmingham >441215551520"
-1.18069,53.58293,"Carcroft - High Street, Carcroft, Doncaster >441302721771"
-3.24188,51.52434,"Cardiff - Longwood Drive, Cardiff >442920613213"
-3.18629,51.45852,"Cardiff Bay - Ferry Road Retail Park, Cardiff >442920340276"
-2.95496,54.92866,"Carlisle - Chandler Way, ParkHouse Carlisle >441228526550"
-1.84434,50.75131,"Castlepoint - Castle Lane West, Bournemouth >441202844400"
-2.13535,53.54509,"Chadderton - Milne Street, Lancashire >441616288201"
-1.46548,53.46207,"Chapeltown - 1 Market Street, Sheffield >441142461146"
0.0225,51.48878,"Charlton - Bugsby Way, Charlton, London >442088583313"
0.50832,51.34715,"Chatham - 387 Maidstone Road, Chatham >441634666112"
0.50633,51.73586,"Chelmsford - Chelmer Village Centre, Chemsford >441245466566"
-3.24742,55.92678,"Chesser - 3 Newmarket Road, Edinburgh >441314426750"
-2.8896,53.18933,"Chester - Unit 14-18, Paddock Row, The Mall, Chester >441244408500"
-0.16496,51.46537,"Clapham - 204 Lavender Hill, Clapham >442072230101"
-2.64502,53.70719,"Clayton Green - Clayton Green Centre, Sheephill Lane, Clayton-le-woods, Chorley >441772335779"
-4.40584,55.91433,"Clydebank - 31 Britannia Way, West Dumbartonshire >441419527029"
-4.02574,55.8619,"Coatbridge - Main Street, Lanarkshire >441236433411"
0.90103,51.90156,"Colchester - Turner Rise, Colchester, Essex >441206543159"
-0.26112,51.59398,"Colindale - Edgeware Road, Colindale >442082004833"
-2.19647,53.84906,"Colne - Corporation Street, Colne >441282870156"
-0.68198,52.49569,"Corby - Phoenix Park Way, Corby >441536203340"
-1.38864,53.5077,"Cortonwood Living - Cortonwood Retail Park, Cortonwood Drive, Brampton, Nr Barnsley >441226344040"
-1.43405,52.42918,"Coventry - Brade Drive, Walsgrave, Coventry >442476625800"
-1.58801,55.0852,"Cramlington - Manor Walks Shopping Centre, Cramlington >441670594500"
-0.19219,51.11353,"Crawley - Pegler Way, Crawley, West Sussex >441293663400"
-2.44404,53.09949,"Crewe - Victoria Centre, Crewe >441270258271"
-3.99508,55.94274,"Cumbernauld - 1 Tryst Road, Cumbernauld, Strathclyde >441236855000"
-3.023,51.65423,"Cwmbran - Llewllyn Road, Cwmbran >441633645300"
0.14543,51.5306,"Dagenham - Merrielands Crescent, Dagenham >442089847633"
-2.03616,52.56822,"Darlaston - St Lawrence Way, Darlaston >441215684000"
-1.52309,54.54522,"Darlington - Whinbush Way, Darlington >441325373400"
-1.42149,52.91818,"Derby Supercentre - Derby Road, Spondon >441332661751"
-1.63201,53.68765,"Dewsbury - Mill Street West, Dewsbury >441924431500"
-1.09481,53.51449,"Doncaster - Dome Leisure Park, Doncaster >441302370990"
-2.43411,52.70878,"Donnington Wood - St Georges Road, Donnington Wood >441952621700"
-2.10946,52.48038,"Dudley - Merryhill Centre, Dudley >441384265001"
-4.5605,55.94358,"Dumbarton - St James Retail Park, Glasgow Road, Dumbarton >441389739400"
-2.98458,56.48818,"Dundee Kirkton - 7-9 Derwent Avenue, Dundee >441382818818"
